WKT,InputID,TargetID,Distance
"MULTIPOINT ((-72.333641 -35.427048),(-71.332613 -35.004527))",SANTA OLGA,SAGRADA  FAMILIA,102489.017267862
"MULTIPOINT ((-72.333641 -35.427048),(-71.606722 -35.090848))",SANTA OLGA,VILLA PRAT,75940.5360653243
"MULTIPOINT ((-72.333641 -35.427048),(-71.166785 -34.871258))",SANTA OLGA,TENO,122910.843125358
"MULTIPOINT ((-72.333641 -35.427048),(-72.082248 -34.762977))",SANTA OLGA,LLICO,77157.169952216
"MULTIPOINT ((-72.333641 -35.427048),(-71.993655 -34.881859))",SANTA OLGA,LAGO VICHUQUEN,67956.4897378702
"MULTIPOINT ((-72.333641 -35.427048),(-71.590821 -35.84957))",SANTA OLGA,LINARES,82001.363248255
"MULTIPOINT ((-72.333641 -35.427048),(-71.501471 -35.828368))",SANTA OLGA,VARA GRUESA,87550.6810561801
"MULTIPOINT ((-72.333641 -35.427048),(-71.684715 -35.848055))",SANTA OLGA,LAS OBRAS,75077.042380708
"MULTIPOINT ((-72.333641 -35.427048),(-71.405305 -35.695857))",SANTA OLGA,COLBUN,89290.8672287446
"MULTIPOINT ((-72.333641 -35.427048),(-71.417421 -35.760219))",SANTA OLGA,PANIMAVIDA,90887.8594852988
"MULTIPOINT ((-72.333641 -35.427048),(-71.683957 -35.966937))",SANTA OLGA,LONGAVI,83939.3308424265
"MULTIPOINT ((-72.333641 -35.427048),(-71.826312 -36.146395))",SANTA OLGA,PARRAL,92054.5108997695
"MULTIPOINT ((-72.333641 -35.427048),(-71.760435 -36.052501))",SANTA OLGA,RETIRO,86627.9820757826
"MULTIPOINT ((-72.333641 -35.427048),(-71.802082 -36.092633))",SANTA OLGA,COPIHUE,88117.2069629058
"MULTIPOINT ((-72.333641 -35.427048),(-71.73204 -35.592498))",SANTA OLGA,SAN JAVIER,57580.5796727639
"MULTIPOINT ((-72.333641 -35.427048),(-71.699102 -35.561074))",SANTA OLGA,BOBADILLA,59464.7168839205
"MULTIPOINT ((-72.333641 -35.427048),(-71.744913 -35.674655))",SANTA OLGA,VILLA ALEGRE,60035.4722434822
"MULTIPOINT ((-72.333641 -35.427048),(-71.590064 -35.752269))",SANTA OLGA,YERBAS BUENAS,76441.4311792371
"MULTIPOINT ((-72.494926 -35.469452),(-71.661999 -35.432349))",LOS PELLINES,TALCA,75728.6605369402
"MULTIPOINT ((-72.494926 -35.469452),(-71.596878 -35.366472))",LOS PELLINES,PANGUILEMO,82358.1726656067
"MULTIPOINT ((-72.494926 -35.469452),(-71.564319 -35.447493))",LOS PELLINES,HUILQUILEMU,84511.6526665002
"MULTIPOINT ((-72.494926 -35.469452),(-72.412391 -35.335426))",LOS PELLINES,CONSTITUCION,16653.0814893851
"MULTIPOINT ((-72.494926 -35.469452),(-72.333641 -35.427048))",LOS PELLINES,SANTA OLGA,15379.9105241415
"MULTIPOINT ((-72.494926 -35.469452),(-72.020157 -35.096149))",LOS PELLINES,CUREPTO,59839.5552110623
"MULTIPOINT ((-72.494926 -35.469452),(-72.281394 -35.592119))",LOS PELLINES,EMPEDRADO,23670.2568621136
"MULTIPOINT ((-72.494926 -35.469452),(-71.695315 -35.520942))",LOS PELLINES,MAULE,72776.8995591398
"MULTIPOINT ((-72.494926 -35.469452),(-71.692287 -35.458094))",LOS PELLINES,CULENAR,72866.3272509207
"MULTIPOINT ((-72.494926 -35.469452),(-71.702888 -35.449764))",LOS PELLINES,VILLA FRANCIA,71930.0640344491
"MULTIPOINT ((-72.494926 -35.469452),(-71.688501 -35.498226))",LOS PELLINES,CHACARILLAS,73250.4974053906
"MULTIPOINT ((-72.494926 -35.469452),(-71.446951 -35.383887))",LOS PELLINES,PELARCO,95640.3245531232
"MULTIPOINT ((-72.494926 -35.469452),(-71.807382 -35.392217))",LOS PELLINES,PENCAHUE,63019.0563631169
"MULTIPOINT ((-72.494926 -35.469452),(-71.256893 -35.281664))",LOS PELLINES,CUMPEO,114411.11314446
"MULTIPOINT ((-72.494926 -35.469452),(-71.487841 -35.534572))",LOS PELLINES,SAN CLEMENTE,91654.7369785994
"MULTIPOINT ((-72.494926 -35.469452),(-71.523429 -35.309681))",LOS PELLINES,SAN RAFAEL,90025.7964085181
"MULTIPOINT ((-72.494926 -35.469452),(-72.320012 -35.966937))",LOS PELLINES,CAUQUENES,57421.9983007693
"MULTIPOINT ((-72.534301 -35.737503),(-72.494926 -35.469452))",LOS PELLINES,CHANCO,29953.9528433727
"MULTIPOINT ((-72.576705 -35.815496),(-72.494926 -35.469452))",LOS PELLINES,PELLUHUE,39102.2809877607
"MULTIPOINT ((-72.708459 -35.937406),(-72.494926 -35.469452))",LOS PELLINES,QUILICURA,55400.770746736
"MULTIPOINT ((-72.494926 -35.469452),(-71.240234 -34.978782))",LOS PELLINES,CURICO,126532.494147378
"MULTIPOINT ((-72.494926 -35.469452),(-71.197073 -34.940164))",LOS PELLINES,SARMIENTO,131965.559789973
"MULTIPOINT ((-72.494926 -35.469452),(-71.331099 -34.936378))",LOS PELLINES,VILLA LOS NICHES,121364.310746977
"MULTIPOINT ((-72.494926 -35.469452),(-71.10015 -34.96288))",LOS PELLINES,SAN ALBERTO,138869.474007642
"MULTIPOINT ((-72.494926 -35.469452),(-71.803596 -34.974238))",LOS PELLINES,HUALA�E,83545.4799353645
"MULTIPOINT ((-72.494926 -35.469452),(-71.984569 -34.984839))",LOS PELLINES,LICANTEN,71058.0009330679
"MULTIPOINT ((-72.494926 -35.469452),(-72.186743 -34.946222))",LOS PELLINES,ILOCA,64476.3988319151
"MULTIPOINT ((-72.494926 -35.469452),(-71.283395 -35.115836))",LOS PELLINES,MOLINA,116977.250869541
"MULTIPOINT ((-72.494926 -35.469452),(-71.358358 -35.137795))",LOS PELLINES,ITAHUE UNO,109723.37217225
"MULTIPOINT ((-72.494926 -35.469452),(-71.318226 -34.924263))",LOS PELLINES,RAUCO,123051.242318223
"MULTIPOINT ((-72.494926 -35.469452),(-71.133468 -34.961366))",LOS PELLINES,ROMERAL,136171.595752335
"MULTIPOINT ((-72.494926 -35.469452),(-71.332613 -35.004527))",LOS PELLINES,SAGRADA  FAMILIA,117701.606055971
"MULTIPOINT ((-72.494926 -35.469452),(-71.606722 -35.090848))",LOS PELLINES,VILLA PRAT,91070.0487862574
"MULTIPOINT ((-72.494926 -35.469452),(-71.166785 -34.871258))",LOS PELLINES,TENO,137995.942601966
"MULTIPOINT ((-72.494926 -35.469452),(-72.082248 -34.762977))",LOS PELLINES,LLICO,86938.5622786557
"MULTIPOINT ((-72.494926 -35.469452),(-71.993655 -34.881859))",LOS PELLINES,LAGO VICHUQUEN,79590.7529577487
"MULTIPOINT ((-72.494926 -35.469452),(-71.590821 -35.84957))",LOS PELLINES,LINARES,92090.9321945593
"MULTIPOINT ((-72.494926 -35.469452),(-71.501471 -35.828368))",LOS PELLINES,VARA GRUESA,98387.5517767636
"MULTIPOINT ((-72.494926 -35.469452),(-71.684715 -35.848055))",LOS PELLINES,LAS OBRAS,84539.5603792889
"MULTIPOINT ((-72.494926 -35.469452),(-71.405305 -35.695857))",LOS PELLINES,COLBUN,101903.252437787
"MULTIPOINT ((-72.494926 -35.469452),(-71.417421 -35.760219))",LOS PELLINES,PANIMAVIDA,102813.890532118
"MULTIPOINT ((-72.494926 -35.469452),(-71.683957 -35.966937))",LOS PELLINES,LONGAVI,91821.5318358048
"MULTIPOINT ((-72.494926 -35.469452),(-71.826312 -36.146395))",LOS PELLINES,PARRAL,96401.8552713572
"MULTIPOINT ((-72.494926 -35.469452),(-71.760435 -36.052501))",LOS PELLINES,RETIRO,92720.2054444806
"MULTIPOINT ((-72.494926 -35.469452),(-71.802082 -36.092633))",LOS PELLINES,COPIHUE,93299.9874629676
"MULTIPOINT ((-72.494926 -35.469452),(-71.73204 -35.592498))",LOS PELLINES,SAN JAVIER,70523.3944480738
"MULTIPOINT ((-72.494926 -35.469452),(-71.699102 -35.561074))",LOS PELLINES,BOBADILLA,72902.956881003
"MULTIPOINT ((-72.494926 -35.469452),(-71.744913 -35.674655))",LOS PELLINES,VILLA ALEGRE,71698.0515280925
"MULTIPOINT ((-72.494926 -35.469452),(-71.590064 -35.752269))",LOS PELLINES,YERBAS BUENAS,87784.0616054135
"MULTIPOINT ((-72.020157 -35.096149),(-71.661999 -35.432349))",CUREPTO,TALCA,49531.6731597292
"MULTIPOINT ((-72.020157 -35.096149),(-71.596878 -35.366472))",CUREPTO,PANGUILEMO,48827.3396914134
"MULTIPOINT ((-72.020157 -35.096149),(-71.564319 -35.447493))",CUREPTO,HUILQUILEMU,56917.1818204762
"MULTIPOINT ((-72.412391 -35.335426),(-72.020157 -35.096149))",CUREPTO,CONSTITUCION,44497.8754010726
"MULTIPOINT ((-72.333641 -35.427048),(-72.020157 -35.096149))",CUREPTO,SANTA OLGA,46491.6820664971
"MULTIPOINT ((-72.494926 -35.469452),(-72.020157 -35.096149))",CUREPTO,LOS PELLINES,59839.5552110623
"MULTIPOINT ((-72.281394 -35.592119),(-72.020157 -35.096149))",CUREPTO,EMPEDRADO,59931.9203256313
"MULTIPOINT ((-72.020157 -35.096149),(-71.695315 -35.520942))",CUREPTO,MAULE,55622.9072644611
"MULTIPOINT ((-72.020157 -35.096149),(-71.692287 -35.458094))",CUREPTO,CULENAR,50023.0644237213
"MULTIPOINT ((-72.020157 -35.096149),(-71.702888 -35.449764))",CUREPTO,VILLA FRANCIA,48707.4243454971
"MULTIPOINT ((-72.020157 -35.096149),(-71.688501 -35.498226))",CUREPTO,CHACARILLAS,53851.187547971
"MULTIPOINT ((-72.020157 -35.096149),(-71.446951 -35.383887))",CUREPTO,PELARCO,61164.9689435562
"MULTIPOINT ((-72.020157 -35.096149),(-71.807382 -35.392217))",CUREPTO,PENCAHUE,38131.1163410658
"MULTIPOINT ((-72.020157 -35.096149),(-71.256893 -35.281664))",CUREPTO,CUMPEO,72499.0616078887
"MULTIPOINT ((-72.020157 -35.096149),(-71.487841 -35.534572))",CUREPTO,SAN CLEMENTE,68623.5427428173
"MULTIPOINT ((-72.020157 -35.096149),(-71.523429 -35.309681))",CUREPTO,SAN RAFAEL,51061.2618722565
"MULTIPOINT ((-72.320012 -35.966937),(-72.020157 -35.096149))",CUREPTO,CAUQUENES,100368.532421699
"MULTIPOINT ((-72.534301 -35.737503),(-72.020157 -35.096149))",CUREPTO,CHANCO,85110.43901932
"MULTIPOINT ((-72.576705 -35.815496),(-72.020157 -35.096149))",CUREPTO,PELLUHUE,94457.5798571793
"MULTIPOINT ((-72.708459 -35.937406),(-72.020157 -35.096149))",CUREPTO,QUILICURA,112294.185890893
"MULTIPOINT ((-72.020157 -35.096149),(-71.240234 -34.978782))",CUREPTO,CURICO,72346.4489188436
"MULTIPOINT ((-72.020157 -35.096149),(-71.197073 -34.940164))",CUREPTO,SARMIENTO,77088.4286103689
"MULTIPOINT ((-72.020157 -35.096149),(-71.331099 -34.936378))",CUREPTO,VILLA LOS NICHES,65340.3408027861
"MULTIPOINT ((-72.020157 -35.096149),(-71.10015 -34.96288))",CUREPTO,SAN ALBERTO,85247.1665383585
"MULTIPOINT ((-72.020157 -35.096149),(-71.803596 -34.974238))",CUREPTO,HUALA�E,23946.2017379039
"MULTIPOINT ((-72.020157 -35.096149),(-71.984569 -34.984839))",CUREPTO,LICANTEN,12768.6662995538
"MULTIPOINT ((-72.186743 -34.946222),(-72.020157 -35.096149))",CUREPTO,ILOCA,22534.4518146218
"MULTIPOINT ((-72.020157 -35.096149),(-71.283395 -35.115836))",CUREPTO,MOLINA,67206.1570652528
"MULTIPOINT ((-72.020157 -35.096149),(-71.358358 -35.137795))",CUREPTO,ITAHUE UNO,60504.8731923583
"MULTIPOINT ((-72.020157 -35.096149),(-71.318226 -34.924263))",CUREPTO,RAUCO,66847.426114403
"MULTIPOINT ((-72.020157 -35.096149),(-71.133468 -34.961366))",CUREPTO,ROMERAL,82285.6098558692
"MULTIPOINT ((-72.020157 -35.096149),(-71.332613 -35.004527))",CUREPTO,SAGRADA  FAMILIA,63544.2813934
"MULTIPOINT ((-72.020157 -35.096149),(-71.606722 -35.090848))",CUREPTO,VILLA PRAT,37703.3029963435
"MULTIPOINT ((-72.020157 -35.096149),(-71.166785 -34.871258))",CUREPTO,TENO,81814.8355523544
"MULTIPOINT ((-72.082248 -34.762977),(-72.020157 -35.096149))",CUREPTO,LLICO,37394.6840187413
"MULTIPOINT ((-72.020157 -35.096149),(-71.993655 -34.881859))",CUREPTO,LAGO VICHUQUEN,23896.2299011501
"MULTIPOINT ((-72.020157 -35.096149),(-71.590821 -35.84957))",CUREPTO,LINARES,92227.2723070186
"MULTIPOINT ((-72.020157 -35.096149),(-71.501471 -35.828368))",CUREPTO,VARA GRUESA,93895.7808123903
"MULTIPOINT ((-72.020157 -35.096149),(-71.684715 -35.848055))",CUREPTO,LAS OBRAS,88804.9912570882
"MULTIPOINT ((-72.020157 -35.096149),(-71.405305 -35.695857))",CUREPTO,COLBUN,86873.4649446908
"MULTIPOINT ((-72.020157 -35.096149),(-71.417421 -35.760219))",CUREPTO,PANIMAVIDA,91783.1711887695
"MULTIPOINT ((-72.020157 -35.096149),(-71.683957 -35.966937))",CUREPTO,LONGAVI,101311.314126407
"MULTIPOINT ((-72.020157 -35.096149),(-71.826312 -36.146395))",CUREPTO,PARRAL,117842.623643933
"MULTIPOINT ((-72.020157 -35.096149),(-71.760435 -36.052501))",CUREPTO,RETIRO,108688.572479969
"MULTIPOINT ((-72.020157 -35.096149),(-71.802082 -36.092633))",CUREPTO,COPIHUE,112313.670722423
"MULTIPOINT ((-72.020157 -35.096149),(-71.73204 -35.592498))",CUREPTO,SAN JAVIER,60979.3805173956
"MULTIPOINT ((-72.020157 -35.096149),(-71.699102 -35.561074))",CUREPTO,BOBADILLA,59268.7248329504
"MULTIPOINT ((-72.020157 -35.096149),(-71.744913 -35.674655))",CUREPTO,VILLA ALEGRE,68883.699537142
"MULTIPOINT ((-72.020157 -35.096149),(-71.590064 -35.752269))",CUREPTO,YERBAS BUENAS,82611.8266919747
"MULTIPOINT ((-72.281394 -35.592119),(-71.661999 -35.432349))",EMPEDRADO,TALCA,58918.5435336307
"MULTIPOINT ((-72.281394 -35.592119),(-71.596878 -35.366472))",EMPEDRADO,PANGUILEMO,66976.4337605077
"MULTIPOINT ((-72.281394 -35.592119),(-71.564319 -35.447493))",EMPEDRADO,HUILQUILEMU,66993.6935220662
"MULTIPOINT ((-72.412391 -35.335426),(-72.281394 -35.592119))",EMPEDRADO,CONSTITUCION,30862.4076250744
"MULTIPOINT ((-72.333641 -35.427048),(-72.281394 -35.592119))",EMPEDRADO,SANTA OLGA,18917.9973431881
"MULTIPOINT ((-72.494926 -35.469452),(-72.281394 -35.592119))",EMPEDRADO,LOS PELLINES,23670.2568621136
"MULTIPOINT ((-72.281394 -35.592119),(-72.020157 -35.096149))",EMPEDRADO,CUREPTO,59931.920325631
"MULTIPOINT ((-72.281394 -35.592119),(-71.695315 -35.520942))",EMPEDRADO,MAULE,53720.8457208087
"MULTIPOINT ((-72.281394 -35.592119),(-71.692287 -35.458094))",EMPEDRADO,CULENAR,55463.1388408582
"MULTIPOINT ((-72.281394 -35.592119),(-71.702888 -35.449764))",EMPEDRADO,VILLA FRANCIA,54799.23170962
"MULTIPOINT ((-72.281394 -35.592119),(-71.688501 -35.498226))",EMPEDRADO,CHACARILLAS,54762.5801830703
"MULTIPOINT ((-72.281394 -35.592119),(-71.446951 -35.383887))",EMPEDRADO,PELARCO,79165.5986030253
"MULTIPOINT ((-72.281394 -35.592119),(-71.807382 -35.392217))",EMPEDRADO,PENCAHUE,48392.6400282429
"MULTIPOINT ((-72.281394 -35.592119),(-71.256893 -35.281664))",EMPEDRADO,CUMPEO,99196.5043379456
"MULTIPOINT ((-72.281394 -35.592119),(-71.487841 -35.534572))",EMPEDRADO,SAN CLEMENTE,72224.5847492922
"MULTIPOINT ((-72.281394 -35.592119),(-71.523429 -35.309681))",EMPEDRADO,SAN RAFAEL,75610.4131547153
"MULTIPOINT ((-72.320012 -35.966937),(-72.281394 -35.592119))",EMPEDRADO,CAUQUENES,41734.2154899713
"MULTIPOINT ((-72.534301 -35.737503),(-72.281394 -35.592119))",EMPEDRADO,CHANCO,28010.1895486451
"MULTIPOINT ((-72.576705 -35.815496),(-72.281394 -35.592119))",EMPEDRADO,PELLUHUE,36448.8848994001
"MULTIPOINT ((-72.708459 -35.937406),(-72.281394 -35.592119))",EMPEDRADO,QUILICURA,54398.7295008443
"MULTIPOINT ((-72.281394 -35.592119),(-71.240234 -34.978782))",EMPEDRADO,CURICO,116623.011699475
"MULTIPOINT ((-72.281394 -35.592119),(-71.197073 -34.940164))",EMPEDRADO,SARMIENTO,122335.951681562
"MULTIPOINT ((-72.281394 -35.592119),(-71.331099 -34.936378))",EMPEDRADO,VILLA LOS NICHES,113003.217615829
"MULTIPOINT ((-72.281394 -35.592119),(-71.10015 -34.96288))",EMPEDRADO,SAN ALBERTO,128150.805677445
"MULTIPOINT ((-72.281394 -35.592119),(-71.803596 -34.974238))",EMPEDRADO,HUALA�E,81169.983413006
"MULTIPOINT ((-72.281394 -35.592119),(-71.984569 -34.984839))",EMPEDRADO,LICANTEN,72584.1864949469
"MULTIPOINT ((-72.281394 -35.592119),(-72.186743 -34.946222))",EMPEDRADO,ILOCA,72175.0156945352
"MULTIPOINT ((-72.281394 -35.592119),(-71.283395 -35.115836))",EMPEDRADO,MOLINA,104979.386778586
"MULTIPOINT ((-72.281394 -35.592119),(-71.358358 -35.137795))",EMPEDRADO,ITAHUE UNO,97864.9842836318
"MULTIPOINT ((-72.281394 -35.592119),(-71.318226 -34.924263))",EMPEDRADO,RAUCO,114770.07504296
"MULTIPOINT ((-72.281394 -35.592119),(-71.133468 -34.961366))",EMPEDRADO,ROMERAL,125713.986168136
"MULTIPOINT ((-72.281394 -35.592119),(-71.332613 -35.004527))",EMPEDRADO,SAGRADA  FAMILIA,108151.802737491
"MULTIPOINT ((-72.281394 -35.592119),(-71.606722 -35.090848))",EMPEDRADO,VILLA PRAT,82792.3859960318
"MULTIPOINT ((-72.281394 -35.592119),(-71.166785 -34.871258))",EMPEDRADO,TENO,129191.397260893
"MULTIPOINT ((-72.281394 -35.592119),(-72.082248 -34.762977))",EMPEDRADO,LLICO,93759.7171142168
"MULTIPOINT ((-72.281394 -35.592119),(-71.993655 -34.881859))",EMPEDRADO,LAGO VICHUQUEN,83038.2829630958
"MULTIPOINT ((-72.281394 -35.592119),(-71.590821 -35.84957))",EMPEDRADO,LINARES,68702.9831970262
"MULTIPOINT ((-72.281394 -35.592119),(-71.501471 -35.828368))",EMPEDRADO,VARA GRUESA,75287.3436667998
"MULTIPOINT ((-72.281394 -35.592119),(-71.684715 -35.848055))",EMPEDRADO,LAS OBRAS,61000.8526549815
"MULTIPOINT ((-72.281394 -35.592119),(-71.405305 -35.695857))",EMPEDRADO,COLBUN,80175.1200660946
"MULTIPOINT ((-72.281394 -35.592119),(-71.417421 -35.760219))",EMPEDRADO,PANIMAVIDA,80408.9150978103
"MULTIPOINT ((-72.281394 -35.592119),(-71.683957 -35.966937))",EMPEDRADO,LONGAVI,68171.2346560354
"MULTIPOINT ((-72.281394 -35.592119),(-71.826312 -36.146395))",EMPEDRADO,PARRAL,73969.2602800562
"MULTIPOINT ((-72.281394 -35.592119),(-71.760435 -36.052501))",EMPEDRADO,RETIRO,69466.2126646662
"MULTIPOINT ((-72.281394 -35.592119),(-71.802082 -36.092633))",EMPEDRADO,COPIHUE,70421.6270519683
"MULTIPOINT ((-72.281394 -35.592119),(-71.73204 -35.592498))",EMPEDRADO,SAN JAVIER,49785.4192163687
"MULTIPOINT ((-72.281394 -35.592119),(-71.699102 -35.561074))",EMPEDRADO,BOBADILLA,52892.9929792289
"MULTIPOINT ((-72.281394 -35.592119),(-71.744913 -35.674655))",EMPEDRADO,VILLA ALEGRE,49449.268230834
"MULTIPOINT ((-72.281394 -35.592119),(-71.590064 -35.752269))",EMPEDRADO,YERBAS BUENAS,65063.0630512489
"MULTIPOINT ((-71.695315 -35.520942),(-71.661999 -35.432349))",MAULE,TALCA,10283.8732323185
"MULTIPOINT ((-71.695315 -35.520942),(-71.596878 -35.366472))",MAULE,PANGUILEMO,19328.6261181999
"MULTIPOINT ((-71.695315 -35.520942),(-71.564319 -35.447493))",MAULE,HUILQUILEMU,14412.534298196
"MULTIPOINT ((-72.412391 -35.335426),(-71.695315 -35.520942))",MAULE,CONSTITUCION,68293.0328687656
"MULTIPOINT ((-72.333641 -35.427048),(-71.695315 -35.520942))",MAULE,SANTA OLGA,58862.6447970566
"MULTIPOINT ((-72.494926 -35.469452),(-71.695315 -35.520942))",MAULE,LOS PELLINES,72776.8995591398
"MULTIPOINT ((-72.020157 -35.096149),(-71.695315 -35.520942))",MAULE,CUREPTO,55622.907264461
"MULTIPOINT ((-72.281394 -35.592119),(-71.695315 -35.520942))",MAULE,EMPEDRADO,53720.8457208087
"MULTIPOINT ((-71.695315 -35.520942),(-71.692287 -35.458094))",MAULE,CULENAR,6978.36967515641
"MULTIPOINT ((-71.702888 -35.449764),(-71.695315 -35.520942))",MAULE,VILLA FRANCIA,7927.00754431696
"MULTIPOINT ((-71.695315 -35.520942),(-71.688501 -35.498226))",MAULE,CHACARILLAS,2595.03853297683
"MULTIPOINT ((-71.695315 -35.520942),(-71.446951 -35.383887))",MAULE,PELARCO,27195.5998022601
"MULTIPOINT ((-71.807382 -35.392217),(-71.695315 -35.520942))",MAULE,PENCAHUE,17534.7508611302
"MULTIPOINT ((-71.695315 -35.520942),(-71.256893 -35.281664))",MAULE,CUMPEO,47863.2958705323
"MULTIPOINT ((-71.695315 -35.520942),(-71.487841 -35.534572))",MAULE,SAN CLEMENTE,18878.1757482592
"MULTIPOINT ((-71.695315 -35.520942),(-71.523429 -35.309681))",MAULE,SAN RAFAEL,28162.1212415418
"MULTIPOINT ((-72.320012 -35.966937),(-71.695315 -35.520942))",MAULE,CAUQUENES,75111.2697423641
"MULTIPOINT ((-72.534301 -35.737503),(-71.695315 -35.520942))",MAULE,CHANCO,79706.1621198041
"MULTIPOINT ((-72.576705 -35.815496),(-71.695315 -35.520942))",MAULE,PELLUHUE,86233.3699459002
"MULTIPOINT ((-72.708459 -35.937406),(-71.695315 -35.520942))",MAULE,QUILICURA,102648.027129136
"MULTIPOINT ((-71.695315 -35.520942),(-71.240234 -34.978782))",MAULE,CURICO,73029.7530811429
"MULTIPOINT ((-71.695315 -35.520942),(-71.197073 -34.940164))",MAULE,SARMIENTO,78796.3606971912
"MULTIPOINT ((-71.695315 -35.520942),(-71.331099 -34.936378))",MAULE,VILLA LOS NICHES,72837.9592564278
"MULTIPOINT ((-71.695315 -35.520942),(-71.10015 -34.96288))",MAULE,SAN ALBERTO,82266.7190518875
"MULTIPOINT ((-71.803596 -34.974238),(-71.695315 -35.520942))",MAULE,HUALA�E,61449.5080419344
"MULTIPOINT ((-71.984569 -34.984839),(-71.695315 -35.520942))",MAULE,LICANTEN,65042.8954898924
"MULTIPOINT ((-72.186743 -34.946222),(-71.695315 -35.520942))",MAULE,ILOCA,77888.8976630712
"MULTIPOINT ((-71.695315 -35.520942),(-71.283395 -35.115836))",MAULE,MOLINA,58507.1143446326
"MULTIPOINT ((-71.695315 -35.520942),(-71.358358 -35.137795))",MAULE,ITAHUE UNO,52398.3222167197
"MULTIPOINT ((-71.695315 -35.520942),(-71.318226 -34.924263))",MAULE,RAUCO,74570.5131805139
"MULTIPOINT ((-71.695315 -35.520942),(-71.133468 -34.961366))",MAULE,ROMERAL,80432.1963571648
"MULTIPOINT ((-71.695315 -35.520942),(-71.332613 -35.004527))",MAULE,SAGRADA  FAMILIA,66119.9363053078
"MULTIPOINT ((-71.695315 -35.520942),(-71.606722 -35.090848))",MAULE,VILLA PRAT,48392.7552215496
"MULTIPOINT ((-71.695315 -35.520942),(-71.166785 -34.871258))",MAULE,TENO,86672.1681986641
"MULTIPOINT ((-72.082248 -34.762977),(-71.695315 -35.520942))",MAULE,LLICO,91184.5193518321
"MULTIPOINT ((-71.993655 -34.881859),(-71.695315 -35.520942))",MAULE,LAGO VICHUQUEN,75929.3066256696
"MULTIPOINT ((-71.695315 -35.520942),(-71.590821 -35.84957))",MAULE,LINARES,37669.2212872551
"MULTIPOINT ((-71.695315 -35.520942),(-71.501471 -35.828368))",MAULE,VARA GRUESA,38359.5214123183
"MULTIPOINT ((-71.695315 -35.520942),(-71.684715 -35.848055))",MAULE,LAS OBRAS,36306.903726141
"MULTIPOINT ((-71.695315 -35.520942),(-71.405305 -35.695857))",MAULE,COLBUN,32666.759375233
"MULTIPOINT ((-71.695315 -35.520942),(-71.417421 -35.760219))",MAULE,PANIMAVIDA,36582.7540515341
"MULTIPOINT ((-71.695315 -35.520942),(-71.683957 -35.966937))",MAULE,LONGAVI,49495.710113594
"MULTIPOINT ((-71.826312 -36.146395),(-71.695315 -35.520942))",MAULE,PARRAL,70399.7758574349
"MULTIPOINT ((-71.760435 -36.052501),(-71.695315 -35.520942))",MAULE,RETIRO,59272.2521526088
"MULTIPOINT ((-71.802082 -36.092633),(-71.695315 -35.520942))",MAULE,COPIHUE,64162.0258510936
"MULTIPOINT ((-71.73204 -35.592498),(-71.695315 -35.520942))",MAULE,SAN JAVIER,8609.16260799256
"MULTIPOINT ((-71.699102 -35.561074),(-71.695315 -35.520942))",MAULE,BOBADILLA,4465.88968906912
"MULTIPOINT ((-71.744913 -35.674655),(-71.695315 -35.520942))",MAULE,VILLA ALEGRE,17636.9930876265
"MULTIPOINT ((-71.695315 -35.520942),(-71.590064 -35.752269))",MAULE,YERBAS BUENAS,27379.5122094023
"MULTIPOINT ((-71.692287 -35.458094),(-71.661999 -35.432349))",CULENAR,TALCA,3964.93383813193
"MULTIPOINT ((-71.692287 -35.458094),(-71.596878 -35.366472))",CULENAR,PANGUILEMO,13357.7394257466
"MULTIPOINT ((-71.692287 -35.458094),(-71.564319 -35.447493))",CULENAR,HUILQUILEMU,11676.6348113983
"MULTIPOINT ((-72.412391 -35.335426),(-71.692287 -35.458094))",CULENAR,CONSTITUCION,66818.6266684746
"MULTIPOINT ((-72.333641 -35.427048),(-71.692287 -35.458094))",CULENAR,SANTA OLGA,58332.7295990657
"MULTIPOINT ((-72.494926 -35.469452),(-71.692287 -35.458094))",CULENAR,LOS PELLINES,72866.3272509207
"MULTIPOINT ((-72.020157 -35.096149),(-71.692287 -35.458094))",CULENAR,CUREPTO,50023.0644237215
"MULTIPOINT ((-72.281394 -35.592119),(-71.692287 -35.458094))",CULENAR,EMPEDRADO,55463.1388408582
"MULTIPOINT ((-71.695315 -35.520942),(-71.692287 -35.458094))",CULENAR,MAULE,6978.36967515661
"MULTIPOINT ((-71.702888 -35.449764),(-71.692287 -35.458094))",CULENAR,VILLA FRANCIA,1334.28335842812
"MULTIPOINT ((-71.692287 -35.458094),(-71.688501 -35.498226))",CULENAR,CHACARILLAS,4465.85695446726
